DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2004-09,98.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2004-10,99.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2004-11,99.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2004-12,99.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-01,99.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-02,99.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-03,99.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-04,99.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-05,100.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-06,100.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-07,100.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-08,100.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-09,100.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-10,100.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-11,100.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2005-12,100.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-01,100.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-02,100.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-03,100.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-04,101.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-05,101.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-06,101.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-07,101.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-08,101.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-09,101.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-10,101.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-11,101.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2006-12,101.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-01,101.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-02,102.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-03,102.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-04,103.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-05,103.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-06,104.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-07,103.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-08,103.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-09,104.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-10,105.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-11,105.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2007-12,105.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-01,106.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-02,106.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-03,107.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-04,107.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-05,108.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-06,108.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-07,108.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-08,108.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-09,108.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-10,109.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-11,109.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2008-12,109.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-01,109.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-02,110.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-03,111.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-04,112.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-05,113.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-06,113.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-07,113.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-08,113.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-09,113.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-10,113.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-11,113.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2009-12,113.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-01,114.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-02,114.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-03,114.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-04,115.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-05,115.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-06,115.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-07,115.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-08,115.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-09,115.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-10,116.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-11,116.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2010-12,116.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-01,118.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-02,118.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-03,119.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-04,120.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-05,120.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-06,120.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-07,119.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-08,119.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-09,119.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-10,120.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-11,121.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2011-12,122.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-01,123.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-02,123.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-03,124.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-04,124.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-05,125.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-06,125.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-07,124.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-08,124.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-09,124.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-10,124.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-11,124.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2012-12,124.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-01,125.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-02,125.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-03,125.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-04,125.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-05,125.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-06,125.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-07,125.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-08,125.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-09,125.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-10,125.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-11,125.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2013-12,125.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-01,125.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-02,125.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-03,126.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-04,126.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-05,126.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-06,126.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-07,125.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-08,125.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-09,125.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-10,125.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-11,125.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2014-12,124.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-01,124.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-02,124.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-03,124.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-04,125.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-05,125.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-06,125.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-07,125.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-08,124.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-09,124.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-10,124.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-11,124.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2015-12,124.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-01,124.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-02,124.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-03,124.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-04,124.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-05,124.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-06,124.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-07,124.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-08,124.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-09,124.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-10,124.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-11,124.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2016-12,125.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-01,125.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-02,126.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-03,126.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-04,126.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-05,126.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-06,126.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-07,126.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-08,126.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-09,126.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-10,126.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-11,127.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2017-12,127.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-01,127.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-02,127.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-03,127.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-04,127.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-05,128.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-06,128.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-07,128.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-08,127.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-09,128.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-10,128.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-11,128.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2018-12,128.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-01,128.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-02,128.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-03,129.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-04,130.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-05,130.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-06,131.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-07,131.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-08,131.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-09,131.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-10,131.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-11,131.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2019-12,132.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-01,133.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-02,134.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-03,134.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-04,134.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-05,135.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-06,136.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-07,136.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-08,135.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-09,136.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-10,136.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-11,136.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2020-12,136.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-01,138.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-02,139.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-03,140.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-04,141.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-05,141.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-06,141.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-07,142.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-08,142.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-09,143.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-10,145.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-11,146.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2021-12,147.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-01,150.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-02,150.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-03,154.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-04,157.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-05,159.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-06,162.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-07,162.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-08,163.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-09,166.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-10,169.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-11,170.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2022-12,170.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-01,174.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-02,176.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-03,178.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-04,179.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-05,179.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-06,179.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-07,179.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-08,179.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-09,179.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-10,179.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-11,181.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2023-12,181.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2024-01,181.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2024-02,182.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2024-03,182.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2024-04,184.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2024-05,184.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2024-06,185.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2024-07,186.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PL,2024-08,186.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PT,1996-01,76.79,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PT,1996-02,77.18,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PT,1996-03,77.33,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,PT,1996-04,77.96,
